coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
3216216,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/627ae6b3-b40e-4e35-aa72/derivatives/OriginalJpeg/content,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/627ae6b3-b40e-4e35-aa72/derivatives/OriginalJpeg/content,https://cch2.org/imglib/cch2/UCJEPS_VASC/JEPS33/content_1688602591_tn.jpg,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/627ae6b3-b40e-4e35-aa72/derivatives/Medium/content,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS-VASC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:54caf394-1ff3-4396-ae54-5dfbe4bb7eee,"2023-06-20 13:55:11",https://cch2.org/portal/collections/individual/index.php?occid=3216216,en
2132569,https://cch2.org/imglib/cch2/CHSC_VascularPlants/CHSC109/CHSC109940_lg.jpg,https://cch2.org/imglib/cch2/CHSC_VascularPlants/CHSC109/CHSC109940_lg.jpg,https://cch2.org/imglib/cch2/CHSC_VascularPlants/CHSC109/CHSC109940_tn.jpg,https://cch2.org/imglib/cch2/CHSC_VascularPlants/CHSC109/CHSC109940.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CHSC - Ahart Herbarium, CSU Chico - Vascular Plants (CHSC-VascularPlants)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:df2e8775-e22c-4e8e-b3b5-98640e171e77,"2023-07-03 20:08:27",https://cch2.org/portal/collections/individual/index.php?occid=2132569,en
1617522,https://cch2.org/imglib/cch2/UCR/UCR0000/UCR0000099_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0000/UCR0000099_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0000/UCR0000099_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0000/UCR0000099.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"UCR - University of California, Riverside Herbarium - Vascular Plants (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:1d3e09d8-4ec0-4d5f-a492-228f02101e67,"2023-07-06 15:27:51",https://cch2.org/portal/collections/individual/index.php?occid=1617522,en
1490582,https://cch2.org/imglib/cch2/UCR/UCR0062/UCR0062538_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0062/UCR0062538_lg.jpg,https://cch2.org/imglib/cch2/UCR/UCR0062/UCR0062538_tn.jpg,https://cch2.org/imglib/cch2/UCR/UCR0062/UCR0062538.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"UCR - University of California, Riverside Herbarium - Vascular Plants (UCR-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:7e62bdf7-0c66-4dc1-9304-cc357fa85982,"2023-07-07 21:26:07",https://cch2.org/portal/collections/individual/index.php?occid=1490582,en
1003226,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0182/RSA0182265_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0182/RSA0182265_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0182/RSA0182265_tn.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0182/RSA0182265.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RSA - California Botanic Garden Herbarium (RSA-VascularPlants)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:bcd841bb-f0d2-486c-a15f-7677c123dcb9,"2023-07-08 21:42:01",https://cch2.org/portal/collections/individual/index.php?occid=1003226,en
993127,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0456/RSA0456605_lg.JPG,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0456/RSA0456605_lg.JPG,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0456/RSA0456605_tn.JPG,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0456/RSA0456605.JPG,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RSA - California Botanic Garden Herbarium (RSA-VascularPlants)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:b62e2d86-42f7-4025-8c70-c1a5e20b83ba,"2023-07-12 21:40:10",https://cch2.org/portal/collections/individual/index.php?occid=993127,en
4775965,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00107/107252.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00107/107252.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00107/107252_tn.jpg,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00107/107252_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RENO - University of Nevada, Reno Herbarium (RENO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:150d9e71-b700-4b59-a13f-fe6bb62b968f,"2024-03-01 09:20:08",https://cch2.org/portal/collections/individual/index.php?occid=4775965,en
5067072,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00109/109713.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00109/109713.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00109/109713_tn.jpg,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00109/109713_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RENO - University of Nevada, Reno Herbarium (RENO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:64000533-2dda-43d4-8511-e4a2fa484892,"2024-03-01 09:20:08",https://cch2.org/portal/collections/individual/index.php?occid=5067072,en
2437667,https://ibss-images.calacademy.org/static/botany/originals/17/dd/17dd0fa3-142b-4cfb-bdfd-a0145df4e79c.jpg,https://ibss-images.calacademy.org/static/botany/originals/17/dd/17dd0fa3-142b-4cfb-bdfd-a0145df4e79c.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=17dd0fa3-142b-4cfb-bdfd-a0145df4e79c.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:db341f12-6a44-429d-a8a4-ece3afdd9b4b,"2024-08-06 11:11:26",https://cch2.org/portal/collections/individual/index.php?occid=2437667,en
5503784,https://ibss-images.calacademy.org/static/botany/originals/da/c0/dac0dccd-f119-44ae-850d-7533b61fb122.jpg,https://ibss-images.calacademy.org/static/botany/originals/da/c0/dac0dccd-f119-44ae-850d-7533b61fb122.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=dac0dccd-f119-44ae-850d-7533b61fb122.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:c27282d4-8afa-41fd-85d9-25b0d2468ec2,"2024-08-06 11:11:26",https://cch2.org/portal/collections/individual/index.php?occid=5503784,en
2365123,https://ibss-images.calacademy.org/static/botany/originals/60/5a/605a5410-7e91-4e6f-8388-79a2518a328b.jpg,https://ibss-images.calacademy.org/static/botany/originals/60/5a/605a5410-7e91-4e6f-8388-79a2518a328b.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=605a5410-7e91-4e6f-8388-79a2518a328b.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:65fc0996-d50b-4517-b6eb-3dc627d321b7,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2365123,en
2413774,https://ibss-images.calacademy.org/static/botany/originals/25/b2/25b23e02-7b4e-4861-b5b2-76d9fb99456b.jpg,https://ibss-images.calacademy.org/static/botany/originals/25/b2/25b23e02-7b4e-4861-b5b2-76d9fb99456b.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=25b23e02-7b4e-4861-b5b2-76d9fb99456b.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:ee723f1a-9fd9-44ac-88ed-24377a0acef4,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2413774,en
2387242,https://ibss-images.calacademy.org/static/botany/originals/13/36/13360be4-e777-4153-9fd8-1a1dd35f347d.jpg,https://ibss-images.calacademy.org/static/botany/originals/13/36/13360be4-e777-4153-9fd8-1a1dd35f347d.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=13360be4-e777-4153-9fd8-1a1dd35f347d.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:0e246e4f-9769-4545-b349-af2e6238002a,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2387242,en
2424942,https://ibss-images.calacademy.org/static/botany/originals/26/a1/26a1e45d-11da-4c56-9552-287315ecdfda.jpg,https://ibss-images.calacademy.org/static/botany/originals/26/a1/26a1e45d-11da-4c56-9552-287315ecdfda.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=26a1e45d-11da-4c56-9552-287315ecdfda.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:f4206583-74cf-41c8-b307-5bd702070f22,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2424942,en
2398834,https://ibss-images.calacademy.org/static/botany/originals/85/e5/85e5b705-ad1a-4091-8f36-2019da2227a7.jpg,https://ibss-images.calacademy.org/static/botany/originals/85/e5/85e5b705-ad1a-4091-8f36-2019da2227a7.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=85e5b705-ad1a-4091-8f36-2019da2227a7.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:1b54fbc4-9b64-4a57-95f5-35c266bef6a8,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2398834,en
2384692,https://ibss-images.calacademy.org/static/botany/originals/49/d0/49d02b99-3846-4d3c-8279-5f031d0d8584.jpg,https://ibss-images.calacademy.org/static/botany/originals/49/d0/49d02b99-3846-4d3c-8279-5f031d0d8584.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=49d02b99-3846-4d3c-8279-5f031d0d8584.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:806291e2-e2b6-4057-afd9-ba8eaca247bd,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2384692,en
2402227,https://ibss-images.calacademy.org/static/botany/originals/93/7f/937f05ae-22df-4fe5-8f8e-66488e1c715e.jpg,https://ibss-images.calacademy.org/static/botany/originals/93/7f/937f05ae-22df-4fe5-8f8e-66488e1c715e.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=937f05ae-22df-4fe5-8f8e-66488e1c715e.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:4ea94214-cbc8-4386-b4f6-f8b5b60f3d88,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2402227,en
2414627,https://ibss-images.calacademy.org/static/botany/originals/98/8c/988c13d0-b4c2-447f-826b-fdff59fba953.jpg,https://ibss-images.calacademy.org/static/botany/originals/98/8c/988c13d0-b4c2-447f-826b-fdff59fba953.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=988c13d0-b4c2-447f-826b-fdff59fba953.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:f08671f1-07e5-4033-85ad-273b6bde40e3,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2414627,en
2404897,https://ibss-images.calacademy.org/static/botany/originals/bb/75/bb75e806-1e6b-43cd-ab4f-6383480b06d9.jpg,https://ibss-images.calacademy.org/static/botany/originals/bb/75/bb75e806-1e6b-43cd-ab4f-6383480b06d9.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=bb75e806-1e6b-43cd-ab4f-6383480b06d9.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:f4046e00-bb5c-4d5d-b2cb-c2827e252804,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2404897,en
2435588,https://ibss-images.calacademy.org/static/botany/originals/10/0a/100aec7c-0050-45e0-8b5e-bd8a17997873.jpg,https://ibss-images.calacademy.org/static/botany/originals/10/0a/100aec7c-0050-45e0-8b5e-bd8a17997873.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=100aec7c-0050-45e0-8b5e-bd8a17997873.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:7abd95cb-f4ba-4801-8a6e-892b39b3dd2e,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2435588,en
2340934,https://ibss-images.calacademy.org/static/botany/originals/94/ff/94ffe0a1-875d-454d-b527-96fa05319f41.jpg,https://ibss-images.calacademy.org/static/botany/originals/94/ff/94ffe0a1-875d-454d-b527-96fa05319f41.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=94ffe0a1-875d-454d-b527-96fa05319f41.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:bae4d04f-33a0-47a1-bc41-467e91c6fd59,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2340934,en
2387255,https://ibss-images.calacademy.org/static/botany/originals/aa/e1/aae19e9f-dde3-4f97-864f-5cbca7424d17.jpg,https://ibss-images.calacademy.org/static/botany/originals/aa/e1/aae19e9f-dde3-4f97-864f-5cbca7424d17.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=aae19e9f-dde3-4f97-864f-5cbca7424d17.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:49745847-f25e-4fbc-b3df-604ed9224575,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2387255,en
2320946,https://ibss-images.calacademy.org/static/botany/originals/bc/27/bc27d09e-9ec7-48d7-9be7-2acc915bb466.jpg,https://ibss-images.calacademy.org/static/botany/originals/bc/27/bc27d09e-9ec7-48d7-9be7-2acc915bb466.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=bc27d09e-9ec7-48d7-9be7-2acc915bb466.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:381f123b-a6d9-4fde-a0f4-334a2d7905cb,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2320946,en
2329890,https://ibss-images.calacademy.org/static/botany/originals/88/94/8894d143-cf56-4f3d-a684-f6cc2e824c15.jpg,https://ibss-images.calacademy.org/static/botany/originals/88/94/8894d143-cf56-4f3d-a684-f6cc2e824c15.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=8894d143-cf56-4f3d-a684-f6cc2e824c15.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:c9ca229e-0d62-43eb-a259-b0ed3978d073,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2329890,en
2399269,https://ibss-images.calacademy.org/static/botany/originals/f1/3e/f13e82b3-d679-4551-8238-c2053091b7cd.jpg,https://ibss-images.calacademy.org/static/botany/originals/f1/3e/f13e82b3-d679-4551-8238-c2053091b7cd.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=f13e82b3-d679-4551-8238-c2053091b7cd.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:f18da0c3-ad63-46eb-bef4-dd97e1322925,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2399269,en
2618262,https://ibss-images.calacademy.org/static/botany/originals/0f/80/0f80d954-d6bd-4930-b064-26b5592e3a86.jpg,https://ibss-images.calacademy.org/static/botany/originals/0f/80/0f80d954-d6bd-4930-b064-26b5592e3a86.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=0f80d954-d6bd-4930-b064-26b5592e3a86.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:46b6fcf4-06e0-4fe2-b73f-ecebd911fb7d,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2618262,en
2387255,https://ibss-images.calacademy.org/static/botany/originals/09/83/0983f14c-8bdb-4069-a9d2-7aefe894e1ac.jpg,https://ibss-images.calacademy.org/static/botany/originals/09/83/0983f14c-8bdb-4069-a9d2-7aefe894e1ac.jpg,http://ibss-images.calacademy.org/fileget?coll=Botany&type=T&scale=200&filename=0983f14c-8bdb-4069-a9d2-7aefe894e1ac.jpg,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"CAS - California Academy of Sciences Vascular Plants (CAS-BOT-BC)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:0e0df34f-dd7a-4659-9b8b-a29a5882830e,"2024-08-06 12:01:43",https://cch2.org/portal/collections/individual/index.php?occid=2387255,en
4775662,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00106/106877.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00106/106877.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00106/106877_tn.jpg,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00106/106877_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RENO - University of Nevada, Reno Herbarium (RENO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:12d300d3-0a75-4073-acf4-2234f0008769,"2024-09-06 21:24:04",https://cch2.org/portal/collections/individual/index.php?occid=4775662,en
5913385,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00117/117881.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00117/117881.JPG,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00117/117881_tn.jpg,https://sernecportal.org/imglib/seinet/intermt/RENO_V/00117/117881_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RENO - University of Nevada, Reno Herbarium (RENO-V)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:4ed9e40d-4612-435e-b423-9a5470600971,"2024-09-06 21:24:04",https://cch2.org/portal/collections/individual/index.php?occid=5913385,en
